svm,logreg,gnb,knn,rf,gb,mlp,ada,et
2.2584011554718018,2.6448569297790527,0.04033660888671875,0.004275798797607422,2.0614399909973145,74.2825939655304,5.383291721343994,8.516217708587646,1.6412086486816406
1.9107246398925781,2.547595500946045,0.032094717025756836,0.003871917724609375,1.7415649890899658,61.15143322944641,5.499836206436157,7.433889150619507,1.3386085033416748
1.5541865825653076,2.3901588916778564,0.023938417434692383,0.003445148468017578,1.489698886871338,53.42447853088379,4.034183979034424,6.702808618545532,1.255119800567627
1.23014235496521,1.682218313217163,0.024918079376220703,0.003139495849609375,1.299058198928833,45.46883010864258,4.687103033065796,5.627744436264038,0.9658935070037842
0.9431509971618652,1.3397843837738037,0.019846439361572266,0.002223968505859375,1.1881821155548096,38.16900277137756,3.3746232986450195,5.0856568813323975,0.9295821189880371
0.6514089107513428,1.192450761795044,0.017499685287475586,0.0022535324096679688,0.911916971206665,30.080222129821777,2.7666678428649902,3.6761257648468018,0.6955146789550781
0.4029386043548584,0.6801958084106445,0.013416051864624023,0.0018761157989501953,0.7211649417877197,21.49979877471924,2.3693947792053223,2.7420575618743896,0.5415029525756836
0.19948649406433105,0.7308599948883057,0.010182619094848633,0.001468658447265625,0.5242853164672852,14.142797231674194,1.868060827255249,1.8659851551055908,0.37179017066955566
0.06112980842590332,0.29785633087158203,0.005723237991333008,0.0010519027709960938,0.28490471839904785,7.297910213470459,0.9647271633148193,1.0326995849609375,0.21497607231140137
