svm,logreg,gnb,knn,rf,gb,mlp,ada,et
0.8196203708648682,0.0021376609802246094,0.01256561279296875,0.046309709548950195,0.01880645751953125,0.005299091339111328,0.010397911071777344,0.054052114486694336,0.021494626998901367
1.345426321029663,0.002551555633544922,0.028771638870239258,0.09672784805297852,0.029125690460205078,0.008195638656616211,0.00481104850769043,0.10424566268920898,0.03276181221008301
1.4303786754608154,0.008473873138427734,0.05404806137084961,0.12323212623596191,0.038306236267089844,0.013048171997070312,0.0064525604248046875,0.18404674530029297,0.042456626892089844
1.5747535228729248,0.003680706024169922,0.07247781753540039,0.1543745994567871,0.046270132064819336,0.018398523330688477,0.007724761962890625,0.25724291801452637,0.05392861366271973
1.5592565536499023,0.004464864730834961,0.11539149284362793,0.43953514099121094,0.05273747444152832,0.019951820373535156,0.014831066131591797,0.3829629421234131,0.05939912796020508
1.8907413482666016,0.006728649139404297,0.13511133193969727,0.1811838150024414,0.06445956230163574,0.025819063186645508,0.017207622528076172,0.4400177001953125,0.06771492958068848
1.5901401042938232,0.005177736282348633,0.1688847541809082,0.20080924034118652,0.06513690948486328,0.03720974922180176,0.018573284149169922,0.42661142349243164,0.06951713562011719
1.1607317924499512,0.006365776062011719,0.15890073776245117,0.18773984909057617,0.07321524620056152,0.04790043830871582,0.015164852142333984,0.5030856132507324,0.08419084548950195
0.7101562023162842,0.007735252380371094,0.18850445747375488,0.18834280967712402,0.07378602027893066,0.03757429122924805,0.015626192092895508,0.5421938896179199,0.08183693885803223
